anchor;x;y;distance;distance_cm;channel;rssi
s3;1;1;9.055385138;906;0;-61.47747748
s3;1;1;9.055385138;906;1;-63
s3;1;1;9.055385138;906;2;-63.00952381
s3;1;1;9.055385138;906;3;-67.97
s3;1;1;9.055385138;906;4;-81.078125
s3;1;1;9.055385138;906;5;-79.95121951
s3;1;1;9.055385138;906;6;-70.16666667
s3;1;1;9.055385138;906;7;-67
s3;1;1;9.055385138;906;8;-63
s3;1;1;9.055385138;906;9;-60.11111111
s3;1;1;9.055385138;906;10;-60.69811321
s3;1;1;9.055385138;906;11;-65
s3;1;1;9.055385138;906;12;-71.97345133
s3;1;1;9.055385138;906;13;-67
s3;1;1;9.055385138;906;14;-63.04545455
s3;1;1;9.055385138;906;15;-61.71153846
s3;1;1;9.055385138;906;16;-61.890625
s3;1;1;9.055385138;906;17;-61.125
s3;1;1;9.055385138;906;18;-58.96226415
s3;1;1;9.055385138;906;19;-58
s3;1;1;9.055385138;906;20;-59.06666667
s3;1;1;9.055385138;906;21;-59.94444444
s3;1;1;9.055385138;906;22;-59.03809524
s3;1;1;9.055385138;906;23;-58.96774194
s3;1;1;9.055385138;906;24;-56.98958333
s3;1;1;9.055385138;906;25;-55.93442623
s3;1;1;9.055385138;906;26;-56.38317757
s3;1;1;9.055385138;906;27;-56.94339623
s3;1;1;9.055385138;906;28;-56.24242424
s3;1;1;9.055385138;906;29;-56
s3;1;1;9.055385138;906;30;-56.88
s3;1;1;9.055385138;906;31;-58.99107143
s3;1;1;9.055385138;906;32;-62
s3;1;1;9.055385138;906;33;-63.98275862
s3;1;1;9.055385138;906;34;-64.11320755
s3;1;1;9.055385138;906;35;-61.88695652
s3;1;1;9.055385138;906;36;-63.41836735
s3;1;1;9.055385138;906;37;-60.05696203
s3;1;1;9.055385138;906;38;-62.47169811
s3;1;1;9.055385138;906;39;-63.36774194
s3;2;2;8.246211251;825;0;-60.64705882
s3;2;2;8.246211251;825;1;-60.76923077
s3;2;2;8.246211251;825;2;-59.39361702
s3;2;2;8.246211251;825;3;-59.84810127
s3;2;2;8.246211251;825;4;-58.22352941
s3;2;2;8.246211251;825;5;-58.55434783
s3;2;2;8.246211251;825;6;-61.05952381
s3;2;2;8.246211251;825;7;-62.64835165
s3;2;2;8.246211251;825;8;-69.71111111
s3;2;2;8.246211251;825;9;-76.7972973
s3;2;2;8.246211251;825;10;-68.27272727
s3;2;2;8.246211251;825;11;-62.46078431
s3;2;2;8.246211251;825;12;-64.96
s3;2;2;8.246211251;825;13;-64.08163265
s3;2;2;8.246211251;825;14;-68.1827957
s3;2;2;8.246211251;825;15;-66.86419753
s3;2;2;8.246211251;825;16;-67.86746988
s3;2;2;8.246211251;825;17;-62.95402299
s3;2;2;8.246211251;825;18;-59.48314607
s3;2;2;8.246211251;825;19;-56.03409091
s3;2;2;8.246211251;825;20;-55.6
s3;2;2;8.246211251;825;21;-55.78095238
s3;2;2;8.246211251;825;22;-54.28571429
s3;2;2;8.246211251;825;23;-53.54901961
s3;2;2;8.246211251;825;24;-54.43925234
s3;2;2;8.246211251;825;25;-53.97590361
s3;2;2;8.246211251;825;26;-53.36363636
s3;2;2;8.246211251;825;27;-52.47777778
s3;2;2;8.246211251;825;28;-54.03389831
s3;2;2;8.246211251;825;29;-54.83544304
s3;2;2;8.246211251;825;30;-55.13793103
s3;2;2;8.246211251;825;31;-55.09090909
s3;2;2;8.246211251;825;32;-55.26262626
s3;2;2;8.246211251;825;33;-58.31578947
s3;2;2;8.246211251;825;34;-59.60240964
s3;2;2;8.246211251;825;35;-58.74725275
s3;2;2;8.246211251;825;36;-59.80722892
s3;2;2;8.246211251;825;37;-60.90551181
s3;2;2;8.246211251;825;38;-63.07194245
s3;2;2;8.246211251;825;39;-57.17692308
s3;2.333452;2.333452;8.013797629;801;0;-57.13157895
s3;2.333452;2.333452;8.013797629;801;1;-56.03636364
s3;2.333452;2.333452;8.013797629;801;2;-56.16666667
s3;2.333452;2.333452;8.013797629;801;3;-59.12068966
s3;2.333452;2.333452;8.013797629;801;4;-58.13592233
s3;2.333452;2.333452;8.013797629;801;5;-56.34090909
s3;2.333452;2.333452;8.013797629;801;6;-56.35897436
s3;2.333452;2.333452;8.013797629;801;7;-57.88392857
s3;2.333452;2.333452;8.013797629;801;8;-60.43877551
s3;2.333452;2.333452;8.013797629;801;9;-62.8
s3;2.333452;2.333452;8.013797629;801;10;-63.06666667
s3;2.333452;2.333452;8.013797629;801;11;-60.01612903
s3;2.333452;2.333452;8.013797629;801;12;-58.1047619
s3;2.333452;2.333452;8.013797629;801;13;-58.10309278
s3;2.333452;2.333452;8.013797629;801;14;-56.90163934
s3;2.333452;2.333452;8.013797629;801;15;-56.76785714
s3;2.333452;2.333452;8.013797629;801;16;-57.05691057
s3;2.333452;2.333452;8.013797629;801;17;-57.8
s3;2.333452;2.333452;8.013797629;801;18;-59.46153846
s3;2.333452;2.333452;8.013797629;801;19;-59.41025641
s3;2.333452;2.333452;8.013797629;801;20;-57.64347826
s3;2.333452;2.333452;8.013797629;801;21;-56.03738318
s3;2.333452;2.333452;8.013797629;801;22;-54.31632653
s3;2.333452;2.333452;8.013797629;801;23;-55.4122807
s3;2.333452;2.333452;8.013797629;801;24;-56.23853211
s3;2.333452;2.333452;8.013797629;801;25;-56.89
s3;2.333452;2.333452;8.013797629;801;26;-56
s3;2.333452;2.333452;8.013797629;801;27;-56.18627451
s3;2.333452;2.333452;8.013797629;801;28;-58.74418605
s3;2.333452;2.333452;8.013797629;801;29;-58.53623188
s3;2.333452;2.333452;8.013797629;801;30;-56.68518519
s3;2.333452;2.333452;8.013797629;801;31;-57.63963964
s3;2.333452;2.333452;8.013797629;801;32;-55.99122807
s3;2.333452;2.333452;8.013797629;801;33;-54.90909091
s3;2.333452;2.333452;8.013797629;801;34;-55.94827586
s3;2.333452;2.333452;8.013797629;801;35;-59.45535714
s3;2.333452;2.333452;8.013797629;801;36;-55.34285714
s3;2.333452;2.333452;8.013797629;801;37;-60.12138728
s3;2.333452;2.333452;8.013797629;801;38;-60.79069767
s3;2.333452;2.333452;8.013797629;801;39;-54.13571429
s3;3.11127;3.11127;7.558743497;756;0;-54.86746988
s3;3.11127;3.11127;7.558743497;756;1;-54.08139535
s3;3.11127;3.11127;7.558743497;756;2;-54.04395604
s3;3.11127;3.11127;7.558743497;756;3;-54.31
s3;3.11127;3.11127;7.558743497;756;4;-54.68041237
s3;3.11127;3.11127;7.558743497;756;5;-56.1125
s3;3.11127;3.11127;7.558743497;756;6;-59.85981308
s3;3.11127;3.11127;7.558743497;756;7;-62.54022989
s3;3.11127;3.11127;7.558743497;756;8;-63.84337349
s3;3.11127;3.11127;7.558743497;756;9;-72.2987013
s3;3.11127;3.11127;7.558743497;756;10;-61.82352941
s3;3.11127;3.11127;7.558743497;756;11;-56.71084337
s3;3.11127;3.11127;7.558743497;756;12;-54.03333333
s3;3.11127;3.11127;7.558743497;756;13;-52.02409639
s3;3.11127;3.11127;7.558743497;756;14;-52.57692308
s3;3.11127;3.11127;7.558743497;756;15;-52.86538462
s3;3.11127;3.11127;7.558743497;756;16;-54.97894737
s3;3.11127;3.11127;7.558743497;756;17;-57.19191919
s3;3.11127;3.11127;7.558743497;756;18;-59.76190476
s3;3.11127;3.11127;7.558743497;756;19;-59.92682927
s3;3.11127;3.11127;7.558743497;756;20;-61.88607595
s3;3.11127;3.11127;7.558743497;756;21;-70.86813187
s3;3.11127;3.11127;7.558743497;756;22;-71.93137255
s3;3.11127;3.11127;7.558743497;756;23;-66.35955056
s3;3.11127;3.11127;7.558743497;756;24;-64.41052632
s3;3.11127;3.11127;7.558743497;756;25;-65.96666667
s3;3.11127;3.11127;7.558743497;756;26;-59.26136364
s3;3.11127;3.11127;7.558743497;756;27;-54.87272727
s3;3.11127;3.11127;7.558743497;756;28;-53.02150538
s3;3.11127;3.11127;7.558743497;756;29;-51.06122449
s3;3.11127;3.11127;7.558743497;756;30;-51.90816327
s3;3.11127;3.11127;7.558743497;756;31;-54.04878049
s3;3.11127;3.11127;7.558743497;756;32;-54.22580645
s3;3.11127;3.11127;7.558743497;756;33;-53
s3;3.11127;3.11127;7.558743497;756;34;-54.20833333
s3;3.11127;3.11127;7.558743497;756;35;-54.8019802
s3;3.11127;3.11127;7.558743497;756;36;-54.73786408
s3;3.11127;3.11127;7.558743497;756;37;-56.19594595
s3;3.11127;3.11127;7.558743497;756;38;-58.192
s3;3.11127;3.11127;7.558743497;756;39;-58.12403101
s3;3.889087;3.889087;7.243497364;724;0;-66.07142857
s3;3.889087;3.889087;7.243497364;724;1;-59.98148148
s3;3.889087;3.889087;7.243497364;724;2;-56.192
s3;3.889087;3.889087;7.243497364;724;3;-55.91
s3;3.889087;3.889087;7.243497364;724;4;-57.01886792
s3;3.889087;3.889087;7.243497364;724;5;-59.82242991
s3;3.889087;3.889087;7.243497364;724;6;-61.63793103
s3;3.889087;3.889087;7.243497364;724;7;-62.16814159
s3;3.889087;3.889087;7.243497364;724;8;-63.37234043
s3;3.889087;3.889087;7.243497364;724;9;-73.47368421
s3;3.889087;3.889087;7.243497364;724;10;-70.71428571
s3;3.889087;3.889087;7.243497364;724;11;-68.31818182
s3;3.889087;3.889087;7.243497364;724;12;-63.35
s3;3.889087;3.889087;7.243497364;724;13;-59.43243243
s3;3.889087;3.889087;7.243497364;724;14;-56.01785714
s3;3.889087;3.889087;7.243497364;724;15;-56.32967033
s3;3.889087;3.889087;7.243497364;724;16;-57.4375
s3;3.889087;3.889087;7.243497364;724;17;-60.41284404
s3;3.889087;3.889087;7.243497364;724;18;-60.37391304
s3;3.889087;3.889087;7.243497364;724;19;-60.27027027
s3;3.889087;3.889087;7.243497364;724;20;-60.14159292
s3;3.889087;3.889087;7.243497364;724;21;-59.48181818
s3;3.889087;3.889087;7.243497364;724;22;-59.09174312
s3;3.889087;3.889087;7.243497364;724;23;-56.76146789
s3;3.889087;3.889087;7.243497364;724;24;-58.15306122
s3;3.889087;3.889087;7.243497364;724;25;-59.56862745
s3;3.889087;3.889087;7.243497364;724;26;-64.44859813
s3;3.889087;3.889087;7.243497364;724;27;-66.95959596
s3;3.889087;3.889087;7.243497364;724;28;-60.04807692
s3;3.889087;3.889087;7.243497364;724;29;-58.73109244
s3;3.889087;3.889087;7.243497364;724;30;-58.94174757
s3;3.889087;3.889087;7.243497364;724;31;-58.69879518
s3;3.889087;3.889087;7.243497364;724;32;-63.41509434
s3;3.889087;3.889087;7.243497364;724;33;-63.36842105
s3;3.889087;3.889087;7.243497364;724;34;-60.1754386
s3;3.889087;3.889087;7.243497364;724;35;-57.38582677
s3;3.889087;3.889087;7.243497364;724;36;-55.06603774
s3;3.889087;3.889087;7.243497364;724;37;-74.87919463
s3;3.889087;3.889087;7.243497364;724;38;-65.66878981
s3;3.889087;3.889087;7.243497364;724;39;-55.7483871
s3;4.666905;4.666905;7.086741486;709;0;-59.80327869
s3;4.666905;4.666905;7.086741486;709;1;-58.82758621
s3;4.666905;4.666905;7.086741486;709;2;-59.62616822
s3;4.666905;4.666905;7.086741486;709;3;-62.91129032
s3;4.666905;4.666905;7.086741486;709;4;-65.84615385
s3;4.666905;4.666905;7.086741486;709;5;-64.9893617
s3;4.666905;4.666905;7.086741486;709;6;-68.23333333
s3;4.666905;4.666905;7.086741486;709;7;-62.83962264
s3;4.666905;4.666905;7.086741486;709;8;-61.02678571
s3;4.666905;4.666905;7.086741486;709;9;-58.04
s3;4.666905;4.666905;7.086741486;709;10;-58.95238095
s3;4.666905;4.666905;7.086741486;709;11;-64.81538462
s3;4.666905;4.666905;7.086741486;709;12;-75.22033898
s3;4.666905;4.666905;7.086741486;709;13;-58.97916667
s3;4.666905;4.666905;7.086741486;709;14;-57.848
s3;4.666905;4.666905;7.086741486;709;15;-58.54455446
s3;4.666905;4.666905;7.086741486;709;16;-57.84552846
s3;4.666905;4.666905;7.086741486;709;17;-58.04878049
s3;4.666905;4.666905;7.086741486;709;18;-56.0212766
s3;4.666905;4.666905;7.086741486;709;19;-56
s3;4.666905;4.666905;7.086741486;709;20;-57
s3;4.666905;4.666905;7.086741486;709;21;-56.00787402
s3;4.666905;4.666905;7.086741486;709;22;-56
s3;4.666905;4.666905;7.086741486;709;23;-56.32575758
s3;4.666905;4.666905;7.086741486;709;24;-58.75925926
s3;4.666905;4.666905;7.086741486;709;25;-63.00833333
s3;4.666905;4.666905;7.086741486;709;26;-68.45283019
s3;4.666905;4.666905;7.086741486;709;27;-61.00763359
s3;4.666905;4.666905;7.086741486;709;28;-59
s3;4.666905;4.666905;7.086741486;709;29;-58.5862069
s3;4.666905;4.666905;7.086741486;709;30;-58.8515625
s3;4.666905;4.666905;7.086741486;709;31;-58.05217391
s3;4.666905;4.666905;7.086741486;709;32;-58.96825397
s3;4.666905;4.666905;7.086741486;709;33;-61.78846154
s3;4.666905;4.666905;7.086741486;709;34;-62.71666667
s3;4.666905;4.666905;7.086741486;709;35;-69.64957265
s3;4.666905;4.666905;7.086741486;709;36;-68.50980392
s3;4.666905;4.666905;7.086741486;709;37;-61.01190476
s3;4.666905;4.666905;7.086741486;709;38;-60
s3;4.666905;4.666905;7.086741486;709;39;-61.90625
s3;5.444722;5.444722;7.098982723;710;0;-57.98305085
s3;5.444722;5.444722;7.098982723;710;1;-55.99159664
s3;5.444722;5.444722;7.098982723;710;2;-57
s3;5.444722;5.444722;7.098982723;710;3;-59.9137931
s3;5.444722;5.444722;7.098982723;710;4;-63.48148148
s3;5.444722;5.444722;7.098982723;710;5;-60.97196262
s3;5.444722;5.444722;7.098982723;710;6;-60.19811321
s3;5.444722;5.444722;7.098982723;710;7;-58.65
s3;5.444722;5.444722;7.098982723;710;8;-55.98214286
s3;5.444722;5.444722;7.098982723;710;9;-53.06730769
s3;5.444722;5.444722;7.098982723;710;10;-52.81751825
s3;5.444722;5.444722;7.098982723;710;11;-53
s3;5.444722;5.444722;7.098982723;710;12;-53.88095238
s3;5.444722;5.444722;7.098982723;710;13;-54.41984733
s3;5.444722;5.444722;7.098982723;710;14;-57.03076923
s3;5.444722;5.444722;7.098982723;710;15;-56.10434783
s3;5.444722;5.444722;7.098982723;710;16;-57.01754386
s3;5.444722;5.444722;7.098982723;710;17;-57.28244275
s3;5.444722;5.444722;7.098982723;710;18;-56.99159664
s3;5.444722;5.444722;7.098982723;710;19;-57.81415929
s3;5.444722;5.444722;7.098982723;710;20;-59.90243902
s3;5.444722;5.444722;7.098982723;710;21;-58.44354839
s3;5.444722;5.444722;7.098982723;710;22;-57.00740741
s3;5.444722;5.444722;7.098982723;710;23;-57.60909091
s3;5.444722;5.444722;7.098982723;710;24;-56
s3;5.444722;5.444722;7.098982723;710;25;-54.20491803
s3;5.444722;5.444722;7.098982723;710;26;-56.72727273
s3;5.444722;5.444722;7.098982723;710;27;-59.03278689
s3;5.444722;5.444722;7.098982723;710;28;-63.15384615
s3;5.444722;5.444722;7.098982723;710;29;-63.82300885
s3;5.444722;5.444722;7.098982723;710;30;-65.18181818
s3;5.444722;5.444722;7.098982723;710;31;-64.4245283
s3;5.444722;5.444722;7.098982723;710;32;-58.60714286
s3;5.444722;5.444722;7.098982723;710;33;-58
s3;5.444722;5.444722;7.098982723;710;34;-60.39823009
s3;5.444722;5.444722;7.098982723;710;35;-63.20512821
s3;5.444722;5.444722;7.098982723;710;36;-62.00757576
s3;5.444722;5.444722;7.098982723;710;37;-58.04093567
s3;5.444722;5.444722;7.098982723;710;38;-51.8969697
s3;5.444722;5.444722;7.098982723;710;39;-61.7752809
s3;6.22254;6.22254;7.279368552;728;0;-61.125
s3;6.22254;6.22254;7.279368552;728;1;-56.97029703
s3;6.22254;6.22254;7.279368552;728;2;-53.8989899
s3;6.22254;6.22254;7.279368552;728;3;-53.97938144
s3;6.22254;6.22254;7.279368552;728;4;-53.54285714
s3;6.22254;6.22254;7.279368552;728;5;-53.87850467
s3;6.22254;6.22254;7.279368552;728;6;-54.49038462
s3;6.22254;6.22254;7.279368552;728;7;-54.73913043
s3;6.22254;6.22254;7.279368552;728;8;-54.98076923
s3;6.22254;6.22254;7.279368552;728;9;-54.90517241
s3;6.22254;6.22254;7.279368552;728;10;-56
s3;6.22254;6.22254;7.279368552;728;11;-61.46491228
s3;6.22254;6.22254;7.279368552;728;12;-63.0619469
s3;6.22254;6.22254;7.279368552;728;13;-61.02
s3;6.22254;6.22254;7.279368552;728;14;-60.91752577
s3;6.22254;6.22254;7.279368552;728;15;-58.49056604
s3;6.22254;6.22254;7.279368552;728;16;-57.01834862
s3;6.22254;6.22254;7.279368552;728;17;-55.00884956
s3;6.22254;6.22254;7.279368552;728;18;-54.15957447
s3;6.22254;6.22254;7.279368552;728;19;-55.26262626
s3;6.22254;6.22254;7.279368552;728;20;-54.96638655
s3;6.22254;6.22254;7.279368552;728;21;-56.59302326
s3;6.22254;6.22254;7.279368552;728;22;-58.97802198
s3;6.22254;6.22254;7.279368552;728;23;-59.42241379
s3;6.22254;6.22254;7.279368552;728;24;-57.74766355
s3;6.22254;6.22254;7.279368552;728;25;-54.75206612
s3;6.22254;6.22254;7.279368552;728;26;-54.06504065
s3;6.22254;6.22254;7.279368552;728;27;-53.03539823
s3;6.22254;6.22254;7.279368552;728;28;-54.32407407
s3;6.22254;6.22254;7.279368552;728;29;-54.25510204
s3;6.22254;6.22254;7.279368552;728;30;-54.77083333
s3;6.22254;6.22254;7.279368552;728;31;-56.94871795
s3;6.22254;6.22254;7.279368552;728;32;-60.53
s3;6.22254;6.22254;7.279368552;728;33;-62.04672897
s3;6.22254;6.22254;7.279368552;728;34;-66.43877551
s3;6.22254;6.22254;7.279368552;728;35;-68.84466019
s3;6.22254;6.22254;7.279368552;728;36;-65.28571429
s3;6.22254;6.22254;7.279368552;728;37;-62.98684211
s3;6.22254;6.22254;7.279368552;728;38;-58.06535948
s3;6.22254;6.22254;7.279368552;728;39;-57.08974359
s3;7.000357;7.000357;7.615960696;762;0;-56.05660377
s3;7.000357;7.000357;7.615960696;762;1;-55
s3;7.000357;7.000357;7.615960696;762;2;-55.4953271
s3;7.000357;7.000357;7.615960696;762;3;-57.43589744
s3;7.000357;7.000357;7.615960696;762;4;-62.63709677
s3;7.000357;7.000357;7.615960696;762;5;-72.73958333
s3;7.000357;7.000357;7.615960696;762;6;-70.42857143
s3;7.000357;7.000357;7.615960696;762;7;-60.27272727
s3;7.000357;7.000357;7.615960696;762;8;-55.4
s3;7.000357;7.000357;7.615960696;762;9;-54.04237288
s3;7.000357;7.000357;7.615960696;762;10;-55.4587156
s3;7.000357;7.000357;7.615960696;762;11;-53.95789474
s3;7.000357;7.000357;7.615960696;762;12;-54.83898305
s3;7.000357;7.000357;7.615960696;762;13;-54.55660377
s3;7.000357;7.000357;7.615960696;762;14;-56.37719298
s3;7.000357;7.000357;7.615960696;762;15;-57.00892857
s3;7.000357;7.000357;7.615960696;762;16;-60.48421053
s3;7.000357;7.000357;7.615960696;762;17;-57.99047619
s3;7.000357;7.000357;7.615960696;762;18;-53.96590909
s3;7.000357;7.000357;7.615960696;762;19;-53
s3;7.000357;7.000357;7.615960696;762;20;-52.01030928
s3;7.000357;7.000357;7.615960696;762;21;-52.05
s3;7.000357;7.000357;7.615960696;762;22;-54.17699115
s3;7.000357;7.000357;7.615960696;762;23;-58.4
s3;7.000357;7.000357;7.615960696;762;24;-56.5
s3;7.000357;7.000357;7.615960696;762;25;-54.26530612
s3;7.000357;7.000357;7.615960696;762;26;-53.38383838
s3;7.000357;7.000357;7.615960696;762;27;-51.28712871
s3;7.000357;7.000357;7.615960696;762;28;-50.88888889
s3;7.000357;7.000357;7.615960696;762;29;-50.97435897
s3;7.000357;7.000357;7.615960696;762;30;-51.15178571
s3;7.000357;7.000357;7.615960696;762;31;-51.04166667
s3;7.000357;7.000357;7.615960696;762;32;-52.33962264
s3;7.000357;7.000357;7.615960696;762;33;-53.59649123
s3;7.000357;7.000357;7.615960696;762;34;-55.37234043
s3;7.000357;7.000357;7.615960696;762;35;-56.20909091
s3;7.000357;7.000357;7.615960696;762;36;-53.35353535
s3;7.000357;7.000357;7.615960696;762;37;-56
s3;7.000357;7.000357;7.615960696;762;38;-53.56462585
s3;7.000357;7.000357;7.615960696;762;39;-52.51265823
s3;7.141778;7.141778;7.692491807;769;0;-62.11111111
s3;7.141778;7.141778;7.692491807;769;1;-62.51376147
s3;7.141778;7.141778;7.692491807;769;2;-69.20792079
s3;7.141778;7.141778;7.692491807;769;3;-70.53508772
s3;7.141778;7.141778;7.692491807;769;4;-65.77391304
s3;7.141778;7.141778;7.692491807;769;5;-62.04054054
s3;7.141778;7.141778;7.692491807;769;6;-61.57142857
s3;7.141778;7.141778;7.692491807;769;7;-62.47272727
s3;7.141778;7.141778;7.692491807;769;8;-62.88495575
s3;7.141778;7.141778;7.692491807;769;9;-59.94495413
s3;7.141778;7.141778;7.692491807;769;10;-62.93269231
s3;7.141778;7.141778;7.692491807;769;11;-65.16814159
s3;7.141778;7.141778;7.692491807;769;12;-75.6626506
s3;7.141778;7.141778;7.692491807;769;13;-66.71929825
s3;7.141778;7.141778;7.692491807;769;14;-62.43243243
s3;7.141778;7.141778;7.692491807;769;15;-57.88990826
s3;7.141778;7.141778;7.692491807;769;16;-56.96428571
s3;7.141778;7.141778;7.692491807;769;17;-56.88421053
s3;7.141778;7.141778;7.692491807;769;18;-56.92523364
s3;7.141778;7.141778;7.692491807;769;19;-60.5625
s3;7.141778;7.141778;7.692491807;769;20;-59.92105263
s3;7.141778;7.141778;7.692491807;769;21;-62.66336634
s3;7.141778;7.141778;7.692491807;769;22;-64.65137615
s3;7.141778;7.141778;7.692491807;769;23;-58.98181818
s3;7.141778;7.141778;7.692491807;769;24;-55.95238095
s3;7.141778;7.141778;7.692491807;769;25;-52.61946903
s3;7.141778;7.141778;7.692491807;769;26;-51.93577982
s3;7.141778;7.141778;7.692491807;769;27;-52.63888889
s3;7.141778;7.141778;7.692491807;769;28;-55.16831683
s3;7.141778;7.141778;7.692491807;769;29;-57
s3;7.141778;7.141778;7.692491807;769;30;-56.07368421
s3;7.141778;7.141778;7.692491807;769;31;-53.01851852
s3;7.141778;7.141778;7.692491807;769;32;-53.56097561
s3;7.141778;7.141778;7.692491807;769;33;-54.28318584
s3;7.141778;7.141778;7.692491807;769;34;-54.25954198
s3;7.141778;7.141778;7.692491807;769;35;-54.125
s3;7.141778;7.141778;7.692491807;769;36;-53.26213592
s3;7.141778;7.141778;7.692491807;769;37;-62.18055556
s3;7.141778;7.141778;7.692491807;769;38;-62.86986301
s3;7.141778;7.141778;7.692491807;769;39;-49.75641026
s3;7.855956;7.855956;8.143277793;814;0;-61.5877193
s3;7.855956;7.855956;8.143277793;814;1;-61.05154639
s3;7.855956;7.855956;8.143277793;814;2;-56.76106195
s3;7.855956;7.855956;8.143277793;814;3;-57
s3;7.855956;7.855956;8.143277793;814;4;-60.36842105
s3;7.855956;7.855956;8.143277793;814;5;-62.19791667
s3;7.855956;7.855956;8.143277793;814;6;-59.91489362
s3;7.855956;7.855956;8.143277793;814;7;-58.27118644
s3;7.855956;7.855956;8.143277793;814;8;-59.53389831
s3;7.855956;7.855956;8.143277793;814;9;-59.70833333
s3;7.855956;7.855956;8.143277793;814;10;-59.56557377
s3;7.855956;7.855956;8.143277793;814;11;-62.24770642
s3;7.855956;7.855956;8.143277793;814;12;-64.35514019
s3;7.855956;7.855956;8.143277793;814;13;-60.18487395
s3;7.855956;7.855956;8.143277793;814;14;-61.78504673
s3;7.855956;7.855956;8.143277793;814;15;-58.2038835
s3;7.855956;7.855956;8.143277793;814;16;-55.37068966
s3;7.855956;7.855956;8.143277793;814;17;-54.8952381
s3;7.855956;7.855956;8.143277793;814;18;-55.45762712
s3;7.855956;7.855956;8.143277793;814;19;-56.50505051
s3;7.855956;7.855956;8.143277793;814;20;-59.32038835
s3;7.855956;7.855956;8.143277793;814;21;-61.73684211
s3;7.855956;7.855956;8.143277793;814;22;-64.91150442
s3;7.855956;7.855956;8.143277793;814;23;-66.92982456
s3;7.855956;7.855956;8.143277793;814;24;-61.86111111
s3;7.855956;7.855956;8.143277793;814;25;-60.09649123
s3;7.855956;7.855956;8.143277793;814;26;-60.30555556
s3;7.855956;7.855956;8.143277793;814;27;-60.22900763
s3;7.855956;7.855956;8.143277793;814;28;-63.19047619
s3;7.855956;7.855956;8.143277793;814;29;-63.33018868
s3;7.855956;7.855956;8.143277793;814;30;-62.53763441
s3;7.855956;7.855956;8.143277793;814;31;-63.79279279
s3;7.855956;7.855956;8.143277793;814;32;-65.83928571
s3;7.855956;7.855956;8.143277793;814;33;-63.45528455
s3;7.855956;7.855956;8.143277793;814;34;-63.01075269
s3;7.855956;7.855956;8.143277793;814;35;-62.48863636
s3;7.855956;7.855956;8.143277793;814;36;-63.61458333
s3;7.855956;7.855956;8.143277793;814;37;-61.3986014
s3;7.855956;7.855956;8.143277793;814;38;-59.27607362
s3;7.855956;7.855956;8.143277793;814;39;-70.25949367
s3;1.429866;8.570134;2.022135624;202;0;-52.05932203
s3;1.429866;8.570134;2.022135624;202;1;-51.64705882
s3;1.429866;8.570134;2.022135624;202;2;-51.99137931
s3;1.429866;8.570134;2.022135624;202;3;-55.01904762
s3;1.429866;8.570134;2.022135624;202;4;-59.26890756
